time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
3290.082779835665 "" 1.4566174e-03 1.8142937e-03 1485091 1295.96111 1294.06730 9.0153818e+03 1.2855747e+01 2.8673669e+03 5.2887430e+00 9.8036357e+03 1.4264875e+01 0 "" "" "" "" 1295.96111 1.3030198e-03 1294.06730 1.0676617e-03 -3.0170197e-02 6.1660744e-02
3290.084168710532 1.0010810e+00 1.4560656e-03 1.8142803e-03 1485092 1295.95425 1294.06345 9.0141045e+03 1.2850877e+01 2.8625244e+03 5.2836361e+00 9.8037383e+03 1.4259472e+01 0 "" "" "" "" 1295.95425 1.3002910e-03 1294.06345 1.0673911e-03 -3.4028463e-02 5.8096860e-02
3290.0855575852825 9.9981505e-01 1.4547606e-03 1.8142668e-03 1485093 1295.95634 1294.06873 9.0001006e+03 1.2839359e+01 2.8582461e+03 5.2799654e+00 9.7913408e+03 1.4246692e+01 0 "" "" "" "" 1295.95634 1.3023070e-03 1294.06873 1.0679144e-03 -3.2630440e-02 6.5392144e-02
3290.086946460149 "" 1.4548919e-03 1.8142534e-03 1485094 1295.95302 1294.07254 9.0099502e+03 1.2840518e+01 2.8543584e+03 5.2748113e+00 9.8138623e+03 1.4247978e+01 0 "" "" "" "" 1295.95302 1.3022352e-03 1294.07254 1.0665171e-03 -3.4049410e-02 6.7000933e-02
3290.0883353350155 1.0002868e+00 1.4548256e-03 1.8142400e-03 1485095 1295.95727 1294.06277 9.0043438e+03 1.2839933e+01 2.8535898e+03 5.2768860e+00 9.7959609e+03 1.4247329e+01 0 "" "" "" "" 1295.95727 1.3011884e-03 1294.06277 1.0672084e-03 -3.0629376e-02 5.5235185e-02
3290.0897242097662 1.0010629e+00 1.4554500e-03 1.8142265e-03 1485096 1295.95854 1294.06763 9.0074668e+03 1.2845444e+01 2.8551104e+03 5.2770252e+00 9.8035615e+03 1.4253443e+01 0 "" "" "" "" 1295.95854 1.3021852e-03 1294.06763 1.0667921e-03 -3.0901456e-02 6.1201625e-02
3290.0911130846334 9.9893343e-01 1.4540214e-03 1.8142131e-03 1485097 1295.95633 1294.06888 8.9821143e+03 1.2832835e+01 2.8538560e+03 5.2798343e+00 9.7827070e+03 1.4239453e+01 0 "" "" "" "" 1295.95633 1.3037373e-03 1294.06888 1.0701737e-03 -3.1336639e-02 6.3285291e-02
3290.0925019593833 1.0011363e+00 1.4551432e-03 1.8141996e-03 1485098 1295.95628 1294.06490 9.0078184e+03 1.2842737e+01 2.8552432e+03 5.2794046e+00 9.8042803e+03 1.4250440e+01 0 "" "" "" "" 1295.95628 1.3005261e-03 1294.06490 1.0665713e-03 -3.2118391e-02 5.9440836e-02
3290.0938908342505 1.0002509e+00 1.4537907e-03 1.8141862e-03 1485099 1295.95656 1294.06826 8.9914717e+03 1.2830800e+01 2.8515845e+03 5.2724986e+00 9.7956094e+03 1.4237194e+01 0 "" "" "" "" 1295.95656 1.3037529e-03 1294.06826 1.0685283e-03 -3.2343537e-02 6.1626922e-02
3290.0952797091177 "" 1.4539771e-03 1.8141728e-03 1485100 1295.95813 1294.06698 9.0177021e+03 1.2832444e+01 2.8367529e+03 5.2643042e+00 9.8176396e+03 1.4239019e+01 0 "" "" "" "" 1295.95813 1.2992845e-03 1294.06698 1.0648816e-03 -3.0994376e-02 6.1122842e-02
