time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
3617.200182328787 1.0007689e+00 1.3177500e-03 1.7697582e-03 1720615 1109.10154 1515.30547 9.1675273e+03 1.1762971e+01 1.4369509e+03 3.8037672e+00 9.9864941e+03 1.3149591e+01 0 "" "" "" "" 1109.10154 1.0115454e-03 1515.30547 1.0232994e-03 1.4866767e-02 5.1850554e-02
3617.201571235319 1.0004956e+00 1.3174794e-03 1.7697765e-03 1720616 1109.09929 1515.30462 9.1628457e+03 1.1760556e+01 1.4408080e+03 3.8029220e+00 9.9837666e+03 1.3146892e+01 0 "" "" "" "" 1109.09929 1.0105555e-03 1515.30462 1.0208264e-03 1.1298919e-02 5.2907117e-02
3617.202960141851 1.0025100e+00 1.3183668e-03 1.7697947e-03 1720617 1109.10053 1515.30119 9.1805869e+03 1.1768478e+01 1.4394763e+03 3.8088117e+00 1.0003868e+04 1.3155747e+01 0 "" "" "" "" 1109.10053 1.0074506e-03 1515.30119 1.0193333e-03 1.3368321e-02 4.8803370e-02
3617.204349048382 1.0016295e+00 1.3180457e-03 1.7698130e-03 1720618 1109.10110 1515.30778 9.1788252e+03 1.1765611e+01 1.4406028e+03 3.8058352e+00 9.9950811e+03 1.3152542e+01 0 "" "" "" "" 1109.10110 1.0088413e-03 1515.30778 1.0200910e-03 1.5181059e-02 5.5301782e-02
3617.205737954914 9.9993169e-01 1.3172025e-03 1.7698313e-03 1720619 1109.09698 1515.30008 9.1470625e+03 1.1758083e+01 1.4458765e+03 3.8074181e+00 9.9781396e+03 1.3144128e+01 0 "" "" "" "" 1109.09698 1.0126760e-03 1515.30008 1.0232908e-03 9.5830271e-03 4.6306957e-02
3617.207126861447 9.9972355e-01 1.3173851e-03 1.7698496e-03 1720620 1109.10167 1515.30194 9.1538252e+03 1.1759714e+01 1.4448204e+03 3.8085093e+00 9.9760625e+03 1.3145950e+01 0 "" "" "" "" 1109.10167 1.0117416e-03 1515.30194 1.0212326e-03 1.4203222e-02 4.9309462e-02
3617.2085157678625 1.0014826e+00 1.3178030e-03 1.7698677e-03 1720621 1109.10134 1515.30513 9.1656211e+03 1.1763445e+01 1.4442493e+03 3.8095019e+00 9.9936162e+03 1.3150121e+01 0 "" "" "" "" 1109.10134 1.0088318e-03 1515.30513 1.0213609e-03 1.6256593e-02 5.2323297e-02
3617.2099046743947 1.0003927e+00 1.3182639e-03 1.7698860e-03 1720622 1109.09955 1515.30299 9.1655088e+03 1.1767559e+01 1.4430137e+03 3.8103430e+00 9.9827393e+03 1.3154720e+01 0 "" "" "" "" 1109.09955 1.0124490e-03 1515.30299 1.0209759e-03 1.2348100e-02 5.1243808e-02
3617.211293580927 1.0010179e+00 1.3175819e-03 1.7699043e-03 1720623 1109.10024 1515.30528 9.1637051e+03 1.1761471e+01 1.4368281e+03 3.8043137e+00 9.9889785e+03 1.3147914e+01 0 "" "" "" "" 1109.10024 1.0094057e-03 1515.30528 1.0205120e-03 1.4149018e-02 5.1567435e-02
3617.212682487458 1.0002401e+00 1.3174004e-03 1.7699226e-03 1720624 1109.09817 1515.30423 9.1598896e+03 1.1759851e+01 1.4436206e+03 3.8042655e+00 9.9812168e+03 1.3146103e+01 0 "" "" "" "" 1109.09817 1.0095749e-03 1515.30423 1.0219308e-03 1.2541106e-02 5.1014245e-02
