time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
3459.3729046145645 1.0080057e+00 1.3531975e-03 -1.9763573e-03 1606982 703.85061 319.80691 8.7568643e+03 1.1551010e+01 1.7891473e+03 3.5253015e+00 9.7497021e+03 1.3088490e+01 0 "" "" "" "" 703.85061 8.6360739e-04 319.80691 1.0293731e-03 1.7789060e-02 3.6470465e-02
3459.374293508858 1.0061623e+00 1.3507617e-03 -1.9763513e-03 1606983 703.84446 319.80427 8.7526709e+03 1.1544504e+01 1.7873877e+03 3.5201905e+00 9.7439297e+03 1.3081119e+01 0 "" "" "" "" 703.84446 8.6398545e-04 319.80427 1.0293708e-03 1.1119445e-02 3.3603597e-02
3459.3756824029197 1.0040307e+00 1.3500856e-03 -1.9763454e-03 1606984 703.85003 319.80279 8.7426748e+03 1.1545080e+01 1.7944454e+03 3.5268893e+00 9.7286406e+03 1.3081770e+01 0 "" "" "" "" 703.85003 8.6466951e-04 319.80279 1.0308773e-03 1.6656775e-02 3.3018727e-02
3459.3770712969817 1.0034126e+00 1.3493439e-03 -1.9763396e-03 1606985 703.85583 319.81646 8.7221602e+03 1.1539084e+01 1.7956984e+03 3.5309107e+00 9.7229443e+03 1.3074976e+01 0 "" "" "" "" 703.85583 8.6500420e-04 319.81646 1.0336919e-03 2.3349943e-02 4.6364475e-02
3459.378460191042 1.0060202e+00 1.3506584e-03 -1.9763338e-03 1606986 703.84951 319.81370 8.7590742e+03 1.1555955e+01 1.7943292e+03 3.5290062e+00 9.7529629e+03 1.3094092e+01 0 "" "" "" "" 703.84951 8.6319493e-04 319.81370 1.0273650e-03 1.7536761e-02 4.2482194e-02
3459.379849085103 1.0039442e+00 1.3497839e-03 -1.9763280e-03 1606987 703.84991 319.80586 8.7446289e+03 1.1548741e+01 1.7946313e+03 3.5273097e+00 9.7330625e+03 1.3085919e+01 0 "" "" "" "" 703.84991 8.6472661e-04 319.80586 1.0300009e-03 1.7964376e-02 3.4911677e-02
3459.381237979398 1.0053821e+00 1.3492585e-03 -1.9763219e-03 1606988 703.85084 319.80714 8.7517529e+03 1.1544652e+01 1.7853401e+03 3.5190330e+00 9.7473477e+03 1.3081285e+01 0 "" "" "" "" 703.85084 8.6339319e-04 319.80714 1.0285989e-03 1.6351035e-02 3.5676219e-02
3459.3826268734592 1.0029268e+00 1.3492538e-03 -1.9763161e-03 1606989 703.84685 319.80911 8.7344199e+03 1.1546796e+01 1.8000660e+03 3.5300312e+00 9.7253818e+03 1.3083714e+01 0 "" "" "" "" 703.84685 8.6456467e-04 319.80911 1.0314102e-03 1.4401021e-02 3.6139179e-02
3459.3840157675204 1.0040907e+00 1.3499660e-03 -1.9763103e-03 1606990 703.85496 319.81955 8.7474990e+03 1.1553523e+01 1.8014493e+03 3.5318711e+00 9.7372012e+03 1.3091337e+01 0 "" "" "" "" 703.85496 8.6380576e-04 319.81955 1.0297833e-03 2.4181660e-02 4.8335131e-02
3459.3854046615816 1.0026000e+00 1.3485105e-03 -1.9763045e-03 1606991 703.85103 319.80390 8.7296143e+03 1.1542201e+01 1.8015089e+03 3.5291739e+00 9.7237012e+03 1.3078508e+01 0 "" "" "" "" 703.85103 8.6646969e-04 319.80390 1.0321088e-03 1.7303564e-02 3.1605735e-02
