time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
2930.49538702498 1.0008795e+00 1.3261628e-03 1.7572951e-03 1226188 718.92090 1504.05023 9.2636748e+03 1.1933780e+01 1.4586095e+03 4.1114411e+00 1.0004121e+04 1.3255435e+01 0 "" "" "" "" 718.92090 1.0621713e-03 1504.05023 9.9129358e-04 -2.3207465e-02 -1.6599327e-02
2930.496775896352 "" 1.3288145e-03 1.7572782e-03 1226189 718.92318 1504.05108 9.3096602e+03 1.1957643e+01 1.4609393e+03 4.1086154e+00 1.0033667e+04 1.3281940e+01 0 "" "" "" "" 718.92318 1.0606514e-03 1504.05108 9.8896713e-04 -2.1005198e-02 -1.4982412e-02
2930.498164767726 9.9911696e-01 1.3259816e-03 1.7572613e-03 1226190 718.92524 1504.05465 9.2586348e+03 1.1932150e+01 1.4592032e+03 4.1133108e+00 9.9865039e+03 1.3253624e+01 0 "" "" "" "" 718.92524 1.0639585e-03 1504.05465 9.9145435e-04 -1.9642815e-02 -1.1726136e-02
2930.4995536390984 "" 1.3278825e-03 1.7572445e-03 1226191 718.92454 1504.05252 9.2797734e+03 1.1949255e+01 1.4651899e+03 4.1184936e+00 1.0014080e+04 1.3272624e+01 0 "" "" "" "" 718.92454 1.0634700e-03 1504.05252 9.9223200e-04 -2.0743243e-02 -1.4139386e-02
2930.50094251047 9.9802029e-01 1.3260357e-03 1.7572276e-03 1226192 718.92099 1504.05038 9.2505254e+03 1.1932636e+01 1.4645289e+03 4.1227880e+00 9.9755420e+03 1.3254165e+01 0 "" "" "" "" 718.92099 1.0636894e-03 1504.05038 9.9138194e-04 -2.5080387e-02 -1.6681736e-02
2930.5023313818438 1.0003829e+00 1.3259699e-03 1.7572107e-03 1226193 718.92836 1504.05831 9.2489766e+03 1.1932044e+01 1.4645972e+03 4.1223660e+00 9.9991572e+03 1.3253507e+01 0 "" "" "" "" 718.92836 1.0636644e-03 1504.05831 9.9432073e-04 -1.4087705e-02 -6.4243809e-03
2930.5037202532167 9.9971718e-01 1.3270988e-03 1.7571938e-03 1226194 718.92042 1504.05291 9.2701660e+03 1.1942203e+01 1.4668855e+03 4.1187425e+00 9.9925029e+03 1.3264791e+01 0 "" "" "" "" 718.92042 1.0632395e-03 1504.05291 9.9087309e-04 -2.4636861e-02 -1.5434465e-02
2930.5051091245896 9.9890506e-01 1.3274958e-03 1.7571769e-03 1226195 718.92118 1504.05129 9.2639609e+03 1.1945776e+01 1.4649575e+03 4.1219068e+00 9.9843857e+03 1.3268759e+01 0 "" "" "" "" 718.92118 1.0626739e-03 1504.05129 9.9269405e-04 -2.2214103e-02 -1.6954992e-02
2930.506497995962 1.0004828e+00 1.3273405e-03 1.7571601e-03 1226196 718.92110 1504.05009 9.2698896e+03 1.1944377e+01 1.4602611e+03 4.1190844e+00 1.0000155e+04 1.3267206e+01 0 "" "" "" "" 718.92110 1.0641784e-03 1504.05009 9.9291618e-04 -2.3995036e-02 -1.6679432e-02
2930.5078868673354 9.9953961e-01 1.3266049e-03 1.7571432e-03 1226197 718.92248 1504.05007 9.2489189e+03 1.1937757e+01 1.4691241e+03 4.1284041e+00 9.9907285e+03 1.3259853e+01 0 "" "" "" "" 718.92248 1.0663772e-03 1504.05007 9.9272747e-04 -2.2314955e-02 -1.8613724e-02
2930.5092757387083 "" 1.3273604e-03 1.7571263e-03 1226198 718.92281 1504.05474 9.2816055e+03 1.1944557e+01 1.4630385e+03 4.1140218e+00 1.0019212e+04 1.3267406e+01 0 "" "" "" "" 718.92281 1.0613955e-03 1504.05474 9.9007529e-04 -2.1370139e-02 -1.1960608e-02
2930.510664610081 9.9936074e-01 1.3273597e-03 1.7571094e-03 1226199 718.92245 1504.05026 9.2719043e+03 1.1944551e+01 1.4638999e+03 4.1212087e+00 9.9889404e+03 1.3267399e+01 0 "" "" "" "" 718.92245 1.0643969e-03 1504.05026 9.9108822e-04 -2.1306330e-02 -1.6716363e-02
