time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
1803.4502085254023 1.0010325e+00 1.2775059e-03 1.9081978e-03 414715 1569.32883 1320.94355 9.3384102e+03 1.1666255e+01 1.2176527e+03 3.6276445e+00 1.0396646e+04 1.3268079e+01 0 "" "" "" "" 1569.32883 9.0880808e-04 1320.94355 9.8172005e-04 1.7576293e-03 -7.7594714e-03
1803.451597421389 9.9996811e-01 1.2779806e-03 1.9082054e-03 414716 1569.32826 1320.94398 9.3327246e+03 1.1670591e+01 1.2234581e+03 3.6294026e+00 1.0385593e+04 1.3273009e+01 0 "" "" "" "" 1569.32826 9.0762117e-04 1320.94398 9.8101818e-04 2.0228736e-03 -8.3578844e-03
1803.452986317259 9.9954474e-01 1.2773022e-03 1.9082130e-03 414717 1569.32802 1320.94486 9.3240645e+03 1.1664395e+01 1.2200210e+03 3.6304851e+00 1.0381195e+04 1.3265963e+01 0 "" "" "" "" 1569.32802 9.0949511e-04 1320.94486 9.8154228e-04 7.0668856e-04 -7.0568076e-03
1803.4543752132456 9.9944532e-01 1.2769509e-03 1.9082207e-03 414718 1569.32643 1320.94357 9.3245498e+03 1.1661188e+01 1.2204510e+03 3.6229901e+00 1.0380163e+04 1.3262315e+01 0 "" "" "" "" 1569.32643 9.0919808e-04 1320.94357 9.8279212e-04 -4.1517342e-04 -7.5165033e-03
1803.4557641092322 1.0027685e+00 1.2780052e-03 1.9082284e-03 414719 1569.33089 1320.94687 9.3555137e+03 1.1670815e+01 1.2146466e+03 3.6187234e+00 1.0414678e+04 1.3273265e+01 0 "" "" "" "" 1569.33089 9.0698275e-04 1320.94687 9.7998441e-04 3.8652241e-03 -4.7760555e-03
1803.4571530052183 1.0013671e+00 1.2777443e-03 1.9082361e-03 414720 1569.32846 1320.94398 9.3389805e+03 1.1668432e+01 1.2183613e+03 3.6314585e+00 1.0400122e+04 1.3270555e+01 0 "" "" "" "" 1569.32846 9.0814993e-04 1320.94398 9.8271749e-04 6.7721005e-04 -9.1629708e-03
1803.4585419010884 1.0014544e+00 1.2781585e-03 1.9082436e-03 414721 1569.32541 1320.94369 9.3467910e+03 1.1672215e+01 1.2239363e+03 3.6257913e+00 1.0401028e+04 1.3274858e+01 0 "" "" "" "" 1569.32541 9.0750423e-04 1320.94369 9.8067685e-04 -2.1144547e-03 -7.9127140e-03
1803.459930797075 1.0021477e+00 1.2779260e-03 1.9082513e-03 414722 1569.33069 1320.94486 9.3463018e+03 1.1670092e+01 1.2136017e+03 3.6304002e+00 1.0408229e+04 1.3272442e+01 0 "" "" "" "" 1569.33069 9.0749044e-04 1320.94486 9.8163087e-04 3.0708651e-03 -5.9620757e-03
1803.4613196929452 1.0011418e+00 1.2784487e-03 1.9082589e-03 414723 1569.32899 1320.94239 9.3396807e+03 1.1674866e+01 1.2212561e+03 3.6318727e+00 1.0397782e+04 1.3277871e+01 0 "" "" "" "" 1569.32899 9.0972328e-04 1320.94239 9.8113518e-04 1.2468890e-03 -1.0882063e-02
1803.4627085889317 1.0010977e+00 1.2779821e-03 1.9082666e-03 414724 1569.32995 1320.94255 9.3396816e+03 1.1670605e+01 1.2209117e+03 3.6273372e+00 1.0397324e+04 1.3273026e+01 0 "" "" "" "" 1569.32995 9.0865191e-04 1320.94255 9.8026404e-04 1.1484638e-03 -7.1629789e-03
1803.4640974848014 9.9950778e-01 1.2773472e-03 1.9082741e-03 414725 1569.32695 1320.94499 9.3229141e+03 1.1664806e+01 1.2245981e+03 3.6289661e+00 1.0380812e+04 1.3266431e+01 0 "" "" "" "" 1569.32695 9.0899348e-04 1320.94499 9.8379632e-04 -4.2608634e-04 -6.9474718e-03
1803.465486380788 1.0008050e+00 1.2775295e-03 1.9082818e-03 414726 1569.32679 1320.94377 9.3350020e+03 1.1666471e+01 1.2202814e+03 3.6211660e+00 1.0394284e+04 1.3268324e+01 0 "" "" "" "" 1569.32679 9.0838643e-04 1320.94377 9.8184240e-04 -7.2185003e-04 -8.6593619e-03
1803.4668752766581 1.0011652e+00 1.2779946e-03 1.9082894e-03 414727 1569.33058 1320.94546 9.3375469e+03 1.1670718e+01 1.2216818e+03 3.6350021e+00 1.0398024e+04 1.3273154e+01 0 "" "" "" "" 1569.33058 9.0830331e-04 1320.94546 9.8083180e-04 1.5466064e-03 -6.1739241e-03
1803.4682641725283 1.0026660e+00 1.2777057e-03 1.9082970e-03 414728 1569.32798 1320.94119 9.3491943e+03 1.1668080e+01 1.2152926e+03 3.6203587e+00 1.0413612e+04 1.3270154e+01 0 "" "" "" "" 1569.32798 9.0722466e-04 1320.94119 9.8013342e-04 -6.8164041e-04 -9.6445559e-03
1803.4696530683984 1.0006822e+00 1.2772285e-03 1.9083045e-03 414729 1569.32861 1320.94290 9.3299863e+03 1.1663722e+01 1.2163583e+03 3.6294208e+00 1.0393010e+04 1.3265198e+01 0 "" "" "" "" 1569.32861 9.0839324e-04 1320.94290 9.8128733e-04 -1.8416109e-05 -7.5816964e-03
1803.4710419643845 1.0018611e+00 1.2783946e-03 1.9083122e-03 414730 1569.32817 1320.94329 9.3392812e+03 1.1674371e+01 1.2203512e+03 3.6226835e+00 1.0405253e+04 1.3277308e+01 0 "" "" "" "" 1569.32817 9.0911705e-04 1320.94329 9.8153763e-04 -2.7945242e-04 -8.8524288e-03
1803.4724308602547 9.9983120e-01 1.2772853e-03 1.9083198e-03 414731 1569.32778 1320.94702 9.3228311e+03 1.1664241e+01 1.2156692e+03 3.6309981e+00 1.0384171e+04 1.3265787e+01 0 "" "" "" "" 1569.32778 9.0957672e-04 1320.94702 9.8262157e-04 -1.7896942e-04 -2.5484059e-03
1803.4738197561253 1.0017264e+00 1.2777983e-03 1.9083273e-03 414732 1569.32809 1320.94166 9.3391875e+03 1.1668926e+01 1.2164625e+03 3.6212192e+00 1.0403854e+04 1.3271116e+01 0 "" "" "" "" 1569.32809 9.0873387e-04 1320.94166 9.7983936e-04 -8.0785557e-04 -1.0796310e-02
1803.4752086519957 1.0002131e+00 1.2774935e-03 1.9083349e-03 414733 1569.32501 1320.93883 9.3268174e+03 1.1666143e+01 1.2135262e+03 3.6304500e+00 1.0388138e+04 1.3267951e+01 0 "" "" "" "" 1569.32501 9.1083191e-04 1320.93883 9.8213996e-04 -2.8852911e-03 -1.2420240e-02
1803.4765975478651 1.0008461e+00 1.2770141e-03 1.9083425e-03 414734 1569.32770 1320.94458 9.3289004e+03 1.1661764e+01 1.2150715e+03 3.6255362e+00 1.0394712e+04 1.3262972e+01 0 "" "" "" "" 1569.32770 9.0765470e-04 1320.94458 9.8173611e-04 3.2843408e-04 -6.6458737e-03
1803.4779864437348 1.0023201e+00 1.2779941e-03 1.9083500e-03 414735 1569.32492 1320.94192 9.3441211e+03 1.1670714e+01 1.2199136e+03 3.6243265e+00 1.0410020e+04 1.3273149e+01 0 "" "" "" "" 1569.32492 9.0741913e-04 1320.94192 9.8052295e-04 -2.7316178e-03 -9.2605287e-03
1803.479375339605 1.0021883e+00 1.2780799e-03 1.9083576e-03 414736 1569.32481 1320.93776 9.3438770e+03 1.1671498e+01 1.2191409e+03 3.6263022e+00 1.0408651e+04 1.3274040e+01 0 "" "" "" "" 1569.32481 9.0772391e-04 1320.93776 9.8080467e-04 -1.8754508e-03 -1.3983244e-02
1803.4807642354756 1.0016413e+00 1.2783108e-03 1.9083652e-03 414737 1569.32706 1320.94739 9.3362832e+03 1.1673606e+01 1.2198944e+03 3.6296225e+00 1.0402970e+04 1.3276439e+01 0 "" "" "" "" 1569.32706 9.0954808e-04 1320.94739 9.8226150e-04 -2.1089280e-03 -3.8487322e-03
1803.4821531313457 1.0013283e+00 1.2775800e-03 1.9083727e-03 414738 1569.32620 1320.93816 9.3352764e+03 1.1666933e+01 1.2180151e+03 3.6324928e+00 1.0399720e+04 1.3268849e+01 0 "" "" "" "" 1569.32620 9.0956409e-04 1320.93816 9.8082446e-04 -2.9468136e-03 -1.3164387e-02
1803.4835420272154 1.0009716e+00 1.2769275e-03 1.9083803e-03 414739 1569.32804 1320.94606 9.3298887e+03 1.1660975e+01 1.2174561e+03 3.6194036e+00 1.0396015e+04 1.3262073e+01 0 "" "" "" "" 1569.32804 9.0861192e-04 1320.94606 9.8068046e-04 2.4377925e-03 -5.5816635e-03
