time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
3299.157669719557 9.9971658e-01 1.3300668e-03 1.7083220e-03 1491625 1295.99059 1294.01698 9.0419824e+03 1.1738843e+01 1.4432837e+03 4.0446200e+00 9.7903770e+03 1.3025547e+01 0 "" "" "" "" 1295.99059 1.1520747e-03 1294.01698 9.5633016e-04 6.9446033e-03 -1.1699698e-03
3299.1590585824324 1.0020628e+00 1.3315548e-03 1.7082966e-03 1491626 1295.99233 1294.02018 9.0721836e+03 1.1751975e+01 1.4441572e+03 4.0369844e+00 9.8133535e+03 1.3040119e+01 0 "" "" "" "" 1295.99233 1.1496532e-03 1294.02018 9.5426274e-04 1.0041561e-02 3.8149501e-03
3299.1604474454243 1.0015248e+00 1.3310588e-03 1.7082713e-03 1491627 1295.98501 1294.01432 9.0489316e+03 1.1747598e+01 1.4490238e+03 4.0403242e+00 9.8080850e+03 1.3035262e+01 0 "" "" "" "" 1295.98501 1.1525209e-03 1294.01432 9.5597014e-04 2.2556977e-03 -3.1692351e-03
3299.1618363083 1.0027547e+00 1.3318426e-03 1.7082460e-03 1491628 1295.99134 1294.01322 9.0539355e+03 1.1754516e+01 1.4499308e+03 4.0514965e+00 9.8201299e+03 1.3042938e+01 0 "" "" "" "" 1295.99134 1.1531725e-03 1294.01322 9.5703459e-04 6.2106187e-03 -2.3214153e-03
3299.163225171176 1.0015469e+00 1.3309318e-03 1.7082206e-03 1491629 1295.99299 1294.01698 9.0532900e+03 1.1746476e+01 1.4486149e+03 4.0377417e+00 9.8083008e+03 1.3034018e+01 0 "" "" "" "" 1295.99299 1.1515716e-03 1294.01698 9.5631945e-04 9.4573135e-03 1.6212986e-03
3299.164614034168 1.0020335e+00 1.3316909e-03 1.7081953e-03 1491630 1295.98991 1294.01319 9.0577676e+03 1.1753176e+01 1.4504846e+03 4.0413070e+00 9.8130664e+03 1.3041452e+01 0 "" "" "" "" 1295.98991 1.1517542e-03 1294.01319 9.5594954e-04 4.9891160e-03 -3.0737536e-03
3299.1660028970446 1.0029920e+00 1.3321337e-03 1.7081699e-03 1491631 1295.99028 1294.01448 9.0631152e+03 1.1757085e+01 1.4523663e+03 4.0466747e+00 9.8224541e+03 1.3045788e+01 0 "" "" "" "" 1295.99028 1.1518960e-03 1294.01448 9.5514185e-04 7.6689553e-03 -3.1376611e-03
3299.1673917599205 1.0013009e+00 1.3308551e-03 1.7081446e-03 1491632 1295.99150 1294.01670 9.0473428e+03 1.1745800e+01 1.4480588e+03 4.0442729e+00 9.8058926e+03 1.3033266e+01 0 "" "" "" "" 1295.99150 1.1531804e-03 1294.01670 9.5697778e-04 8.7617049e-03 1.2630526e-03
3299.168780622797 1.0027148e+00 1.3305360e-03 1.7081192e-03 1491633 1295.99262 1294.01603 9.0524883e+03 1.1742983e+01 1.4474412e+03 4.0372000e+00 9.8197383e+03 1.3030142e+01 0 "" "" "" "" 1295.99262 1.1531144e-03 1294.01603 9.5595705e-04 8.1099737e-03 -1.0018355e-03
3299.1701694857898 1.0018133e+00 1.3319178e-03 1.7080939e-03 1491634 1295.98995 1294.01527 9.0392988e+03 1.1755178e+01 1.4553591e+03 4.0530815e+00 9.8109102e+03 1.3043674e+01 0 "" "" "" "" 1295.98995 1.1536385e-03 1294.01527 9.5865846e-04 6.2546553e-03 -1.5375752e-03
