time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
2925.498223966718 1.0073026e+00 1.4609618e-03 1.8141719e-03 1222590 718.92372 1504.07049 9.2810029e+03 1.3038443e+01 2.8688667e+03 5.3360023e+00 9.9853389e+03 1.4482438e+01 0 "" "" "" "" 718.92372 1.1889235e-03 1504.07049 1.1079246e-03 -2.1684015e-02 9.5239757e-03
2925.499612839255 1.0020462e+00 1.4585642e-03 1.8141562e-03 1222591 718.92309 1504.07190 9.2375215e+03 1.3026296e+01 2.8788582e+03 5.3393459e+00 9.9402910e+03 1.4468946e+01 0 "" "" "" "" 718.92309 1.1934728e-03 1504.07190 1.1130568e-03 -2.0693667e-02 1.0160967e-02
2925.501001711792 1.0029020e+00 1.4600214e-03 1.8141405e-03 1222592 718.92265 1504.06853 9.2499531e+03 1.3039646e+01 2.8807180e+03 5.3432436e+00 9.9490381e+03 1.4483775e+01 0 "" "" "" "" 718.92265 1.1933614e-03 1504.06853 1.1120504e-03 -2.1797379e-02 9.1268728e-03
2925.502390584213 1.0046016e+00 1.4591521e-03 1.8141246e-03 1222593 718.92525 1504.07195 9.2679033e+03 1.3036416e+01 2.8691277e+03 5.3339996e+00 9.9693643e+03 1.4480186e+01 0 "" "" "" "" 718.92525 1.1906862e-03 1504.07195 1.1103388e-03 -2.0993136e-02 1.0681609e-02
2925.5037794567506 1.0020874e+00 1.4590030e-03 1.8141089e-03 1222594 718.92515 1504.06854 9.2561406e+03 1.3036201e+01 2.8766130e+03 5.3382139e+00 9.9452676e+03 1.4479949e+01 0 "" "" "" "" 718.92515 1.1918715e-03 1504.06854 1.1112915e-03 -1.8999642e-02 8.2262475e-03
2925.5051683292872 1.0020752e+00 1.4578754e-03 1.8140932e-03 1222595 718.92316 1504.07231 9.2554131e+03 1.3026968e+01 2.8680398e+03 5.3337789e+00 9.9457881e+03 1.4469692e+01 0 "" "" "" "" 718.92316 1.1912185e-03 1504.07231 1.1103575e-03 -2.0771377e-02 1.1091701e-02
2925.5065572018248 1.0026494e+00 1.4575230e-03 1.8140775e-03 1222596 718.92183 1504.07028 9.2498340e+03 1.3027153e+01 2.8698442e+03 5.3340068e+00 9.9540342e+03 1.4469898e+01 0 "" "" "" "" 718.92183 1.1919512e-03 1504.07028 1.1110802e-03 -2.2688605e-02 9.5887287e-03
2925.507946074362 1.0023698e+00 1.4575173e-03 1.8140618e-03 1222597 718.92348 1504.06996 9.2500547e+03 1.3029555e+01 2.8718269e+03 5.3427601e+00 9.9531328e+03 1.4472568e+01 0 "" "" "" "" 718.92348 1.1925902e-03 1504.06996 1.1112158e-03 -2.1754505e-02 1.0225365e-02
2925.509334946899 1.0047829e+00 1.4576798e-03 1.8140461e-03 1222598 718.92620 1504.06881 9.2708691e+03 1.3031332e+01 2.8671147e+03 5.3301244e+00 9.9773428e+03 1.4474540e+01 0 "" "" "" "" 718.92620 1.1894759e-03 1504.06881 1.1085281e-03 -1.8289343e-02 9.1287540e-03
2925.510723819436 1.0046550e+00 1.4573748e-03 1.8140303e-03 1222599 718.92467 1504.06873 9.2667734e+03 1.3028605e+01 2.8589807e+03 5.3319769e+00 9.9760723e+03 1.4471511e+01 0 "" "" "" "" 718.92467 1.1897308e-03 1504.06873 1.1090265e-03 -1.9396622e-02 8.5852016e-03
2925.512112691973 1.0051523e+00 1.4576535e-03 1.8140146e-03 1222600 718.92487 1504.07534 9.2776777e+03 1.3031373e+01 2.8604873e+03 5.3324804e+00 9.9812227e+03 1.4474586e+01 0 "" "" "" "" 718.92487 1.1891307e-03 1504.07534 1.1087399e-03 -2.0312704e-02 1.2563935e-02
2925.5135015645105 9.9815285e-01 1.4556946e-03 1.8139989e-03 1222601 718.92333 1504.06882 9.2226299e+03 1.3015476e+01 2.8721042e+03 5.3331194e+00 9.9129482e+03 1.4456928e+01 0 "" "" "" "" 718.92333 1.1946156e-03 1504.06882 1.1133153e-03 -1.8823821e-02 8.8479463e-03
2925.514890437163 1.0043564e+00 1.4564154e-03 1.8139833e-03 1222602 718.92524 1504.07015 9.2662354e+03 1.3024258e+01 2.8600564e+03 5.3234172e+00 9.9763457e+03 1.4466681e+01 0 "" "" "" "" 718.92524 1.1898112e-03 1504.07015 1.1090494e-03 -2.0551786e-02 9.7204363e-03
2925.5162793096997 1.0021858e+00 1.4548290e-03 1.8139676e-03 1222603 718.92425 1504.06936 9.2469082e+03 1.3011920e+01 2.8537881e+03 5.3189726e+00 9.9562002e+03 1.4452977e+01 0 "" "" "" "" 718.92425 1.1911656e-03 1504.06936 1.1107273e-03 -2.1419769e-02 8.4649315e-03
2925.5176681822372 1.0026759e+00 1.4566280e-03 1.8139519e-03 1222604 718.92496 1504.07041 9.2720771e+03 1.3030972e+01 2.8589709e+03 5.3280888e+00 9.9633340e+03 1.4474139e+01 0 "" "" "" "" 718.92496 1.1899293e-03 1504.07041 1.1087731e-03 -1.7275736e-02 1.0590072e-02
2925.519057054774 1.0034957e+00 1.4555167e-03 1.8139362e-03 1222605 718.92278 1504.06734 9.2638818e+03 1.3023374e+01 2.8597693e+03 5.3260922e+00 9.9732754e+03 1.4465701e+01 0 "" "" "" "" 718.92278 1.1900142e-03 1504.06734 1.1087217e-03 -2.0112155e-02 6.4661987e-03
2925.5204459273114 1.0016488e+00 1.4539728e-03 1.8139204e-03 1222606 718.92178 1504.07174 9.2490938e+03 1.3010107e+01 2.8492227e+03 5.3164186e+00 9.9553389e+03 1.4450965e+01 0 "" "" "" "" 718.92178 1.1922310e-03 1504.07174 1.1093075e-03 -2.2813573e-02 1.1869874e-02
2925.521834799849 1.0017620e+00 1.4552751e-03 1.8139047e-03 1222607 718.92463 1504.07026 9.2607998e+03 1.3021870e+01 2.8600801e+03 5.3249846e+00 9.9565469e+03 1.4464029e+01 0 "" "" "" "" 718.92463 1.1904123e-03 1504.07026 1.1079203e-03 -1.7912241e-02 8.5332720e-03
2925.523223672386 1.0020781e+00 1.4547416e-03 1.8138890e-03 1222608 718.92231 1504.07206 9.2585820e+03 1.3017151e+01 2.8551746e+03 5.3208275e+00 9.9597305e+03 1.4458788e+01 0 "" "" "" "" 718.92231 1.1892813e-03 1504.07206 1.1093003e-03 -2.0991625e-02 1.0956387e-02
2925.524612544923 1.0007484e+00 1.4556946e-03 1.8138733e-03 1222609 718.92494 1504.07060 9.2639746e+03 1.3026413e+01 2.8616836e+03 5.3229909e+00 9.9470762e+03 1.4469076e+01 0 "" "" "" "" 718.92494 1.1895888e-03 1504.07060 1.1097093e-03 -1.9698313e-02 8.7066162e-03
2925.526001417461 1.0020208e+00 1.4547094e-03 1.8138576e-03 1222610 718.92619 1504.07012 9.2669658e+03 1.3017922e+01 2.8466216e+03 5.3138056e+00 9.9599736e+03 1.4459646e+01 0 "" "" "" "" 718.92619 1.1887690e-03 1504.07012 1.1092699e-03 -1.9491168e-02 8.4607843e-03
2925.527390289997 1.0017478e+00 1.4543987e-03 1.8138419e-03 1222611 718.92292 1504.07121 9.2535049e+03 1.3015143e+01 2.8450117e+03 5.3146701e+00 9.9572598e+03 1.4456558e+01 0 "" "" "" "" 718.92292 1.1895052e-03 1504.07121 1.1101147e-03 -2.1352040e-02 8.3781043e-03
2925.528779162535 1.0015001e+00 1.4534473e-03 1.8138262e-03 1222612 718.92502 1504.07107 9.2488320e+03 1.3006766e+01 2.8429226e+03 5.3131886e+00 9.9549033e+03 1.4447254e+01 0 "" "" "" "" 718.92502 1.1908619e-03 1504.07107 1.1095661e-03 -2.0548556e-02 9.9032773e-03
2925.5301680351886 1.0010898e+00 1.4535640e-03 1.8138106e-03 1222613 718.92776 1504.07090 9.2570430e+03 1.3007989e+01 2.8441787e+03 5.3114157e+00 9.9509590e+03 1.4448611e+01 0 "" "" "" "" 718.92776 1.1899805e-03 1504.07090 1.1074579e-03 -1.7749775e-02 9.5020998e-03
2925.5315569077256 1.0019264e+00 1.4541345e-03 1.8137948e-03 1222614 718.92333 1504.07050 9.2583789e+03 1.3013309e+01 2.8443064e+03 5.3166304e+00 9.9594404e+03 1.4454521e+01 0 "" "" "" "" 718.92333 1.1906348e-03 1504.07050 1.1084832e-03 -2.2286771e-02 8.7485127e-03
2925.5329457802623 9.9911273e-01 1.4519197e-03 1.8137791e-03 1222615 718.92444 1504.07004 9.2248438e+03 1.2995584e+01 2.8446548e+03 5.3131371e+00 9.9330732e+03 1.4434833e+01 0 "" "" "" "" 718.92444 1.1924285e-03 1504.07004 1.1124399e-03 -1.9201281e-02 1.0639861e-02
2925.5343346527998 9.9966192e-01 1.4525186e-03 1.8137634e-03 1222616 718.92417 1504.06904 9.2503691e+03 1.3000944e+01 2.8370173e+03 5.3075223e+00 9.9385332e+03 1.4440787e+01 0 "" "" "" "" 718.92417 1.1900313e-03 1504.06904 1.1074803e-03 -1.9535758e-02 7.4361325e-03
2925.535723525337 1.0011407e+00 1.4527650e-03 1.8137477e-03 1222617 718.92600 1504.07153 9.2452568e+03 1.3005367e+01 2.8444541e+03 5.3119268e+00 9.9549326e+03 1.4445700e+01 0 "" "" "" "" 718.92600 1.1901802e-03 1504.07153 1.1100537e-03 -1.9218551e-02 1.0288548e-02
2925.537112397874 1.0023685e+00 1.4529276e-03 1.8137320e-03 1222618 718.92463 1504.07210 9.2633682e+03 1.3008235e+01 2.8364456e+03 5.3126850e+00 9.9682227e+03 1.4448884e+01 0 "" "" "" "" 718.92463 1.1881696e-03 1504.07210 1.1073905e-03 -1.9596234e-02 1.0669339e-02
2925.538501270528 9.9950135e-01 1.4525695e-03 1.8137164e-03 1222619 718.92511 1504.06877 9.2499785e+03 1.3005259e+01 2.8409890e+03 5.3157396e+00 9.9398867e+03 1.4445580e+01 0 "" "" "" "" 718.92511 1.1909968e-03 1504.06877 1.1088494e-03 -1.9564042e-02 9.5002195e-03
2925.5398901430653 9.9995279e-01 1.4525221e-03 1.8137007e-03 1222620 718.92492 1504.06889 9.2573682e+03 1.3005219e+01 2.8379236e+03 5.3086424e+00 9.9446689e+03 1.4445534e+01 0 "" "" "" "" 718.92492 1.1890252e-03 1504.06889 1.1077743e-03 -2.0630991e-02 8.0501148e-03
2925.541279015602 9.9749732e-01 1.4522785e-03 1.8136849e-03 1222621 718.92452 1504.07095 9.2380361e+03 1.3003036e+01 2.8395015e+03 5.3158059e+00 9.9202490e+03 1.4443110e+01 0 "" "" "" "" 718.92452 1.1912081e-03 1504.07095 1.1097050e-03 -1.8613720e-02 1.1463574e-02
2925.5426678881395 1.0004998e+00 1.4516718e-03 1.8136692e-03 1222622 718.92520 1504.06950 9.2577314e+03 1.2997774e+01 2.8318123e+03 5.2989168e+00 9.9502393e+03 1.4437265e+01 0 "" "" "" "" 718.92520 1.1882818e-03 1504.06950 1.1067669e-03 -1.9561121e-02 9.5924418e-03
2925.5440567606765 1.0005372e+00 1.4514509e-03 1.8136535e-03 1222623 718.92467 1504.06863 9.2427920e+03 1.2995970e+01 2.8276396e+03 5.3053761e+00 9.9507441e+03 1.4435262e+01 0 "" "" "" "" 718.92467 1.1895660e-03 1504.06863 1.1100211e-03 -1.9961761e-02 8.0199298e-03
2925.54544563333 1.0004381e+00 1.4524566e-03 1.8136379e-03 1222624 718.92266 1504.07083 9.2527656e+03 1.3004976e+01 2.8339177e+03 5.3046589e+00 9.9497588e+03 1.4445265e+01 0 "" "" "" "" 718.92266 1.1893247e-03 1504.07083 1.1084884e-03 -2.0039599e-02 9.7307255e-03
2925.5468345058675 1.0028349e+00 1.4522069e-03 1.8136222e-03 1222625 718.92550 1504.07046 9.2661270e+03 1.3002739e+01 2.8244963e+03 5.2995787e+00 9.9735957e+03 1.4442780e+01 0 "" "" "" "" 718.92550 1.1889562e-03 1504.07046 1.1058811e-03 -1.8581245e-02 1.0070849e-02
2925.548223378405 1.0007236e+00 1.4514696e-03 1.8136065e-03 1222626 718.92626 1504.07122 9.2668525e+03 1.2996445e+01 2.8183022e+03 5.2989535e+00 9.9528330e+03 1.4435789e+01 0 "" "" "" "" 718.92626 1.1869036e-03 1504.07122 1.1045305e-03 -2.0324297e-02 1.0305300e-02
2925.5496122509417 1.0026188e+00 1.4512608e-03 1.8135908e-03 1222627 718.92386 1504.07069 9.2648652e+03 1.2994575e+01 2.8173931e+03 5.2899508e+00 9.9716816e+03 1.4433712e+01 0 "" "" "" "" 718.92386 1.1870124e-03 1504.07069 1.1062180e-03 -2.1837519e-02 8.1259869e-03
2925.5510011235947 1.0017421e+00 1.4515372e-03 1.8135752e-03 1222628 718.92615 1504.06984 9.2618125e+03 1.2997074e+01 2.8223137e+03 5.3001370e+00 9.9629824e+03 1.4436488e+01 0 "" "" "" "" 718.92615 1.1867009e-03 1504.06984 1.1060245e-03 -1.9669825e-02 8.9265509e-03
2925.5523899961318 1.0013453e+00 1.4507368e-03 1.8135594e-03 1222629 718.92395 1504.06908 9.2554844e+03 1.2990081e+01 2.8165618e+03 5.2903357e+00 9.9591670e+03 1.4428720e+01 0 "" "" "" "" 718.92395 1.1875326e-03 1504.06908 1.1068529e-03 -2.0946205e-02 9.1525065e-03
2925.5537788686684 9.9774456e-01 1.4499793e-03 1.8135437e-03 1222630 718.92490 1504.07042 9.2390693e+03 1.2983747e+01 2.8202327e+03 5.2906518e+00 9.9236992e+03 1.4421685e+01 0 "" "" "" "" 718.92490 1.1895470e-03 1504.07042 1.1093268e-03 -2.1139376e-02 1.1320467e-02
2925.5551677413214 1.0012492e+00 1.4519903e-03 1.8135281e-03 1222631 718.92414 1504.06818 9.2705254e+03 1.3002023e+01 2.8206689e+03 5.2989140e+00 9.9587617e+03 1.4441985e+01 0 "" "" "" "" 718.92414 1.1871128e-03 1504.06818 1.1055213e-03 -1.9866705e-02 6.7510330e-03
2925.556556613859 1.0010058e+00 1.4498209e-03 1.8135124e-03 1222632 718.92322 1504.07173 9.2565029e+03 1.2983136e+01 2.8077632e+03 5.2855940e+00 9.9567549e+03 1.4421006e+01 0 "" "" "" "" 718.92322 1.1873936e-03 1504.07173 1.1051211e-03 -2.1531289e-02 1.1315655e-02
2925.5579454863964 1.0017979e+00 1.4510032e-03 1.8134967e-03 1222633 718.92759 1504.06919 9.2706240e+03 1.2993804e+01 2.8143069e+03 5.2902274e+00 9.9646943e+03 1.4432856e+01 0 "" "" "" "" 718.92759 1.1842020e-03 1504.06919 1.1051415e-03 -1.6639182e-02 6.7044441e-03
2925.55933435905 1.0001317e+00 1.4501045e-03 1.8134811e-03 1222634 718.92187 1504.06879 9.2597529e+03 1.2985770e+01 2.8108103e+03 5.2876472e+00 9.9481328e+03 1.4423932e+01 0 "" "" "" "" 718.92187 1.1865598e-03 1504.06879 1.1037784e-03 -2.2343308e-02 8.6319419e-03
2925.560723231587 1.0022919e+00 1.4499805e-03 1.8134654e-03 1222635 718.92485 1504.07014 9.2707783e+03 1.2984993e+01 2.8005559e+03 5.2829509e+00 9.9698750e+03 1.4423069e+01 0 "" "" "" "" 718.92485 1.1857175e-03 1504.07014 1.1049402e-03 -2.1276422e-02 1.0566129e-02
2925.562112104125 9.9910307e-01 1.4498534e-03 1.8134497e-03 1222636 718.92535 1504.06950 9.2582002e+03 1.2984896e+01 2.8041885e+03 5.2832375e+00 9.9389521e+03 1.4422960e+01 0 "" "" "" "" 718.92535 1.1858467e-03 1504.06950 1.1066273e-03 -1.9142559e-02 9.7136134e-03
2925.5635009767775 1.0012122e+00 1.4498333e-03 1.8134341e-03 1222637 718.92570 1504.06969 9.2630781e+03 1.2985023e+01 2.8046536e+03 5.2829804e+00 9.9601709e+03 1.4423102e+01 0 "" "" "" "" 718.92570 1.1861003e-03 1504.06969 1.1057394e-03 -1.8917013e-02 8.4875887e-03
2925.5648898493155 1.0016018e+00 1.4503376e-03 1.8134183e-03 1222638 718.92237 1504.07077 9.2755195e+03 1.2989568e+01 2.8054924e+03 5.2830644e+00 9.9640684e+03 1.4428151e+01 0 "" "" "" "" 718.92237 1.1857075e-03 1504.07077 1.1032986e-03 -2.2319945e-02 1.0959076e-02
2925.5662787218525 9.9906194e-01 1.4495181e-03 1.8134026e-03 1222639 718.92326 1504.07123 9.2513955e+03 1.2982592e+01 2.8112615e+03 5.2886596e+00 9.9390771e+03 1.4420401e+01 0 "" "" "" "" 718.92326 1.1866997e-03 1504.07123 1.1066220e-03 -2.0810589e-02 9.4955610e-03
2925.567667594506 1.0016154e+00 1.4500833e-03 1.8133870e-03 1222640 718.92340 1504.07046 9.2612334e+03 1.2988239e+01 2.8038870e+03 5.2883511e+00 9.9649297e+03 1.4426674e+01 0 "" "" "" "" 718.92340 1.1871230e-03 1504.07046 1.1057778e-03 -1.9607022e-02 8.5316161e-03
2925.569056467043 1.0022430e+00 1.4496937e-03 1.8133713e-03 1222641 718.92383 1504.07172 9.2666240e+03 1.2984748e+01 2.8031560e+03 5.2807846e+00 9.9711738e+03 1.4422796e+01 0 "" "" "" "" 718.92383 1.1845632e-03 1504.07172 1.1051281e-03 -1.9949371e-02 1.0753811e-02
2925.5704453396975 9.9807119e-01 1.4474780e-03 1.8133557e-03 1222642 718.92136 1504.07139 9.2317744e+03 1.2965137e+01 2.7977163e+03 5.2844219e+00 9.9298486e+03 1.4401014e+01 0 "" "" "" "" 718.92136 1.1882294e-03 1504.07139 1.1073482e-03 -2.3612954e-02 1.0698744e-02
2925.5718342122336 1.0037613e+00 1.4504993e-03 1.8133400e-03 1222643 718.92786 1504.07091 9.2814277e+03 1.2992240e+01 2.7982571e+03 5.2793784e+00 9.9864902e+03 1.4431118e+01 0 "" "" "" "" 718.92786 1.1837996e-03 1504.07091 1.1052641e-03 -1.8240791e-02 8.2438784e-03
2925.5732230847707 9.9905199e-01 1.4480806e-03 1.8133243e-03 1222644 718.92177 1504.07137 9.2430908e+03 1.2970575e+01 2.8006572e+03 5.2783265e+00 9.9396377e+03 1.4407055e+01 0 "" "" "" "" 718.92177 1.1878730e-03 1504.07137 1.1049735e-03 -2.4077039e-02 1.0154337e-02
2925.5746119574246 1.0004067e+00 1.4483843e-03 1.8133087e-03 1222645 718.92433 1504.06900 9.2564463e+03 1.2973319e+01 2.7949683e+03 5.2734685e+00 9.9531348e+03 1.4410103e+01 0 "" "" "" "" 718.92433 1.1853336e-03 1504.06900 1.1039753e-03 -2.0424077e-02 7.1308124e-03
2925.576000829962 1.0011617e+00 1.4485841e-03 1.8132930e-03 1222646 718.92408 1504.07301 9.2587500e+03 1.2975143e+01 2.7924998e+03 5.2753477e+00 9.9606709e+03 1.4412127e+01 0 "" "" "" "" 718.92408 1.1857800e-03 1504.07301 1.1034495e-03 -1.9172205e-02 1.0600445e-02
2925.577389702615 1.0027392e+00 1.4479707e-03 1.8132774e-03 1222647 718.92285 1504.07109 9.2800381e+03 1.2970490e+01 2.7801624e+03 5.2635965e+00 9.9770127e+03 1.4406960e+01 0 "" "" "" "" 718.92285 1.1826099e-03 1504.07109 1.1016061e-03 -2.3262551e-02 9.7164130e-03
2925.5787785751527 9.9891537e-01 1.4470289e-03 1.8132617e-03 1222648 718.92101 1504.06931 9.2423779e+03 1.2962142e+01 2.7863525e+03 5.2676344e+00 9.9390342e+03 1.4397687e+01 0 "" "" "" "" 718.92101 1.1880916e-03 1504.06931 1.1054509e-03 -2.3289479e-02 8.7786578e-03
2925.580167447806 1.0009055e+00 1.4481037e-03 1.8132461e-03 1222649 718.92366 1504.06793 9.2567285e+03 1.2971870e+01 2.7848110e+03 5.2718372e+00 9.9589141e+03 1.4408493e+01 0 "" "" "" "" 718.92366 1.1854415e-03 1504.06793 1.1061613e-03 -2.1901691e-02 9.1331629e-03
2925.581556320343 1.0007093e+00 1.4474468e-03 1.8132303e-03 1222650 718.92631 1504.07027 9.2562939e+03 1.2965985e+01 2.7849426e+03 5.2703075e+00 9.9569619e+03 1.4401956e+01 0 "" "" "" "" 718.92631 1.1844529e-03 1504.07027 1.1032851e-03 -1.8824672e-02 7.7630617e-03
2925.582945192997 9.9842066e-01 1.4466941e-03 1.8132147e-03 1222651 718.92101 1504.07216 9.2362803e+03 1.2959630e+01 2.7863625e+03 5.2707567e+00 9.9344854e+03 1.4394897e+01 0 "" "" "" "" 718.92101 1.1878464e-03 1504.07216 1.1055890e-03 -2.3244841e-02 1.0246583e-02
2925.5843340655347 1.0034863e+00 1.4475666e-03 1.8131990e-03 1222652 718.92420 1504.07150 9.2769707e+03 1.2967496e+01 2.7758589e+03 5.2619929e+00 9.9849287e+03 1.4403634e+01 0 "" "" "" "" 718.92420 1.1817159e-03 1504.07150 1.1008768e-03 -2.0563636e-02 1.1147558e-02
2925.5857229381877 1.0022178e+00 1.4474784e-03 1.8131834e-03 1222653 718.92208 1504.07268 9.2706445e+03 1.2967256e+01 2.7737957e+03 5.2664485e+00 9.9727295e+03 1.4403367e+01 0 "" "" "" "" 718.92208 1.1828361e-03 1504.07268 1.1021071e-03 -2.2402406e-02 1.0479692e-02
2925.587111810725 1.0007105e+00 1.4472473e-03 1.8131677e-03 1222654 718.92322 1504.07129 9.2525557e+03 1.2965274e+01 2.7801379e+03 5.2688723e+00 9.9577979e+03 1.4401165e+01 0 "" "" "" "" 718.92322 1.1863848e-03 1504.07129 1.1029914e-03 -2.2129152e-02 8.9291194e-03
2925.5885006833782 1.0001103e+00 1.4469634e-03 1.8131521e-03 1222655 718.92367 1504.07091 9.2558682e+03 1.2962749e+01 2.7737388e+03 5.2640705e+00 9.9518408e+03 1.4398361e+01 0 "" "" "" "" 718.92367 1.1837232e-03 1504.07091 1.1051148e-03 -2.2259915e-02 1.0298077e-02
2925.5898895559144 1.0020305e+00 1.4466103e-03 1.8131364e-03 1222656 718.92338 1504.06965 9.2660869e+03 1.2959667e+01 2.7707783e+03 5.2559719e+00 9.9710107e+03 1.4394938e+01 0 "" "" "" "" 718.92338 1.1826676e-03 1504.06965 1.1021006e-03 -2.0626098e-02 8.3536478e-03
2925.5912784285674 1.0022840e+00 1.4462795e-03 1.8131208e-03 1222657 718.92812 1504.07001 9.2756357e+03 1.2956902e+01 2.7622415e+03 5.2532134e+00 9.9736865e+03 1.4391867e+01 0 "" "" "" "" 718.92812 1.1801007e-03 1504.07001 1.1026284e-03 -1.7456058e-02 1.0341195e-02
2925.592667301105 1.0015713e+00 1.4451890e-03 1.8131051e-03 1222658 718.92335 1504.06947 9.2531660e+03 1.2948071e+01 2.7645571e+03 5.2507439e+00 9.9673174e+03 1.4382058e+01 0 "" "" "" "" 718.92335 1.1828066e-03 1504.06947 1.1021051e-03 -2.1744773e-02 7.9788798e-03
