time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
1790.658437481755 9.9759114e-01 1.2729801e-03 1.7984251e-03 405505 1569.35125 1320.89624 9.3004102e+03 1.1624926e+01 1.1888535e+03 3.5940523e+00 1.0360905e+04 1.3221074e+01 0 "" "" "" "" 1569.35125 9.1060769e-04 1320.89624 9.8017580e-04 3.2005791e-02 -6.9978632e-02
1790.659826387636 9.9702770e-01 1.2731095e-03 1.7984427e-03 405506 1569.34745 1320.88390 9.2970645e+03 1.1626107e+01 1.1888801e+03 3.5916173e+00 1.0355054e+04 1.3222418e+01 0 "" "" "" "" 1569.34745 9.1134786e-04 1320.88390 9.7920396e-04 2.5630200e-02 -8.4124453e-02
1790.6612152936345 9.9640530e-01 1.2732382e-03 1.7984604e-03 405507 1569.35095 1320.89172 9.2903682e+03 1.1627282e+01 1.1992025e+03 3.6020510e+00 1.0348590e+04 1.3223755e+01 0 "" "" "" "" 1569.35095 9.1117818e-04 1320.89172 9.8146487e-04 3.1353790e-02 -7.5098932e-02
1790.662604199517 9.9934000e-01 1.2735699e-03 1.7984780e-03 405508 1569.35279 1320.89379 9.2937783e+03 1.1630312e+01 1.1980841e+03 3.6020174e+00 1.0379069e+04 1.3227200e+01 0 "" "" "" "" 1569.35279 9.1330340e-04 1320.89379 9.8465255e-04 3.2533862e-02 -7.0436083e-02
1790.663993105399 9.9830270e-01 1.2741226e-03 1.7984955e-03 405509 1569.34357 1320.87900 9.3014043e+03 1.1635360e+01 1.1932662e+03 3.6091232e+00 1.0368296e+04 1.3232941e+01 0 "" "" "" "" 1569.34357 9.1131567e-04 1320.87900 9.8132249e-04 2.2089018e-02 -8.9852713e-02
1790.6653820112804 9.9554980e-01 1.2729494e-03 1.7985131e-03 405510 1569.35034 1320.89116 9.2860430e+03 1.1624645e+01 1.1933787e+03 3.5996277e+00 1.0339704e+04 1.3220756e+01 0 "" "" "" "" 1569.35034 9.1094355e-04 1320.89116 9.7967184e-04 3.0954640e-02 -7.4986175e-02
1790.6667709171613 9.9872130e-01 1.2741006e-03 1.7985307e-03 405511 1569.34871 1320.89224 9.3133809e+03 1.1635158e+01 1.1944841e+03 3.5975947e+00 1.0372644e+04 1.3232712e+01 0 "" "" "" "" 1569.34871 9.0916536e-04 1320.89224 9.7896392e-04 2.8461447e-02 -7.4684441e-02
1790.6681598230432 9.9761331e-01 1.2743212e-03 1.7985483e-03 405512 1569.34760 1320.88528 9.3000127e+03 1.1637174e+01 1.1990419e+03 3.6042390e+00 1.0361136e+04 1.3235003e+01 0 "" "" "" "" 1569.34760 9.1298157e-04 1320.88528 9.8018604e-04 2.6658649e-02 -8.0512777e-02
1790.6695487289253 9.9984300e-01 1.2745049e-03 1.7985658e-03 405513 1569.34761 1320.89178 9.3161641e+03 1.1638851e+01 1.1942754e+03 3.5985496e+00 1.0384293e+04 1.3236911e+01 0 "" "" "" "" 1569.34761 9.0864167e-04 1320.89178 9.8203332e-04 2.8230019e-02 -7.5388201e-02
1790.6709376348065 9.9836034e-01 1.2750579e-03 1.7985834e-03 405514 1569.34816 1320.89128 9.3119473e+03 1.1643900e+01 1.2039104e+03 3.6141875e+00 1.0368895e+04 1.3242654e+01 0 "" "" "" "" 1569.34816 9.0981874e-04 1320.89128 9.7906590e-04 2.9397769e-02 -7.4253120e-02
1790.6723265406883 9.9850976e-01 1.2761299e-03 1.7986010e-03 405515 1569.34895 1320.88910 9.3090908e+03 1.1653689e+01 1.1976184e+03 3.6104407e+00 1.0370446e+04 1.3253788e+01 0 "" "" "" "" 1569.34895 9.1056433e-04 1320.88910 9.8327675e-04 2.9200887e-02 -7.7014439e-02
1790.6737154465702 9.9981719e-01 1.2746798e-03 1.7986186e-03 405516 1569.34647 1320.88752 9.3217432e+03 1.1640448e+01 1.1908531e+03 3.6052299e+00 1.0384025e+04 1.3238727e+01 0 "" "" "" "" 1569.34647 9.0851658e-04 1320.88752 9.7697705e-04 2.5077010e-02 -7.8946806e-02
1790.675104352452 9.9781066e-01 1.2730431e-03 1.7986362e-03 405517 1569.35295 1320.89479 9.3005674e+03 1.1625501e+01 1.1910205e+03 3.5986335e+00 1.0363186e+04 1.3221728e+01 0 "" "" "" "" 1569.35295 9.0899196e-04 1320.89479 9.8054809e-04 3.2864455e-02 -6.8691604e-02
1790.676493258334 9.9881881e-01 1.2740922e-03 1.7986537e-03 405518 1569.34925 1320.88897 9.3065547e+03 1.1635082e+01 1.1960256e+03 3.6020865e+00 1.0373656e+04 1.3232625e+01 0 "" "" "" "" 1569.34925 9.1018796e-04 1320.88897 9.8008139e-04 2.8729955e-02 -7.9711020e-02
1790.6778821642154 9.9787986e-01 1.2734866e-03 1.7986713e-03 405519 1569.34709 1320.88573 9.2994248e+03 1.1629552e+01 1.1928453e+03 3.5987022e+00 1.0363904e+04 1.3226336e+01 0 "" "" "" "" 1569.34709 9.1208279e-04 1320.88573 9.7928056e-04 2.5340715e-02 -8.1105292e-02
1790.6792710699801 9.9617362e-01 1.2724706e-03 1.7986888e-03 405520 1569.34725 1320.89281 9.2832021e+03 1.1620273e+01 1.1929655e+03 3.5961745e+00 1.0346184e+04 1.3215782e+01 0 "" "" "" "" 1569.34725 9.1143645e-04 1320.89281 9.8187593e-04 2.5881408e-02 -7.1081161e-02
1790.6806599758622 9.9810731e-01 1.2740655e-03 1.7987064e-03 405521 1569.35045 1320.89065 9.3044258e+03 1.1634837e+01 1.1954811e+03 3.6018288e+00 1.0366267e+04 1.3232347e+01 0 "" "" "" "" 1569.35045 9.1074861e-04 1320.89065 9.8023831e-04 3.0667316e-02 -7.6009184e-02
1790.6820488816281 9.9842441e-01 1.2742016e-03 1.7987238e-03 405522 1569.35187 1320.89096 9.3081709e+03 1.1636080e+01 1.1933328e+03 3.6000643e+00 1.0369560e+04 1.3233760e+01 0 "" "" "" "" 1569.35187 9.0976682e-04 1320.89096 9.7870722e-04 3.0842284e-02 -7.6620124e-02
1790.68343778751 9.9833357e-01 1.2740701e-03 1.7987414e-03 405523 1569.34845 1320.88860 9.3008789e+03 1.1634879e+01 1.1959210e+03 3.6018786e+00 1.0368616e+04 1.3232395e+01 0 "" "" "" "" 1569.34845 9.1033272e-04 1320.88860 9.8305300e-04 2.7315376e-02 -7.7886082e-02
1790.6848266933914 9.9998963e-01 1.2748501e-03 1.7987590e-03 405524 1569.35472 1320.89835 9.3186934e+03 1.1642003e+01 1.1946992e+03 3.6010773e+00 1.0385816e+04 1.3240496e+01 0 "" "" "" "" 1569.35472 9.0989692e-04 1320.89835 9.8222937e-04 3.4074802e-02 -6.8877928e-02
1790.686215599156 9.9891293e-01 1.2735821e-03 1.7987764e-03 405525 1569.35045 1320.88858 9.3072588e+03 1.1630424e+01 1.1929994e+03 3.5954685e+00 1.0374634e+04 1.3227326e+01 0 "" "" "" "" 1569.35045 9.1080280e-04 1320.88858 9.7908336e-04 2.9749908e-02 -7.7201702e-02
1790.687604504921 9.9819648e-01 1.2745385e-03 1.7987939e-03 405526 1569.34200 1320.88186 9.3039668e+03 1.1639157e+01 1.1934951e+03 3.6043231e+00 1.0367192e+04 1.3237260e+01 0 "" "" "" "" 1569.34200 9.1302663e-04 1320.88186 9.7978953e-04 1.9892273e-02 -8.5762300e-02
1790.6889934108035 9.9953288e-01 1.2742602e-03 1.7988115e-03 405527 1569.35372 1320.89815 9.3131904e+03 1.1636616e+01 1.1950663e+03 3.5995233e+00 1.0381072e+04 1.3234369e+01 0 "" "" "" "" 1569.35372 9.0996572e-04 1320.89815 9.8045834e-04 3.2983378e-02 -6.6493124e-02
