time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
1955.7938834021681 9.9858630e-01 1.5799784e-03 -1.5737915e-03 524405 1290.97903 139.94222 8.9164424e+03 1.3767657e+01 1.4155435e+03 5.8498831e+00 9.7435146e+03 1.5416337e+01 0 "" "" "" "" 1290.97903 1.1487737e-03 139.94222 1.3111994e-03 2.3168210e-02 -6.2244974e-02
1955.795272264711 1.0018805e+00 1.5788769e-03 -1.5738172e-03 524406 1290.98008 139.94369 8.9439688e+03 1.3758059e+01 1.4187111e+03 5.8374500e+00 9.7756572e+03 1.5405589e+01 0 "" "" "" "" 1290.98008 1.1456633e-03 139.94369 1.3039422e-03 2.5134332e-02 -5.9965227e-02
1955.7966611273705 1.0001866e+00 1.5828016e-03 -1.5738428e-03 524407 1290.98458 139.95152 8.9289600e+03 1.3792257e+01 1.4197255e+03 5.8494945e+00 9.7591289e+03 1.5443883e+01 0 "" "" "" "" 1290.98458 1.1534775e-03 139.95152 1.3125911e-03 2.8593730e-02 -5.3356852e-02
1955.79804999003 9.9853247e-01 1.5772880e-03 -1.5738684e-03 524408 1290.98461 139.94810 8.9092236e+03 1.3744214e+01 1.4202504e+03 5.8415918e+00 9.7429893e+03 1.5390086e+01 0 "" "" "" "" 1290.98461 1.1489310e-03 139.94810 1.3075355e-03 3.0148538e-02 -5.7148356e-02
1955.7994388525728 1.0005347e+00 1.5769430e-03 -1.5738942e-03 524409 1290.97798 139.94734 8.9343018e+03 1.3741207e+01 1.4137668e+03 5.8416619e+00 9.7625254e+03 1.5386720e+01 0 "" "" "" "" 1290.97798 1.1456156e-03 139.94734 1.3020618e-03 2.2141086e-02 -5.6678638e-02
1955.8008277152321 9.9990523e-01 1.5800148e-03 -1.5739198e-03 524410 1290.98479 139.94151 8.9184619e+03 1.3767976e+01 1.4179706e+03 5.8816185e+00 9.7563838e+03 1.5416693e+01 0 "" "" "" "" 1290.98479 1.1503914e-03 139.94151 1.3054188e-03 3.1724345e-02 -6.4227067e-02
1955.8022165777752 1.0001013e+00 1.5782000e-03 -1.5739455e-03 524411 1290.98044 139.94765 8.9307842e+03 1.3752161e+01 1.4212915e+03 5.8553720e+00 9.7582969e+03 1.5398985e+01 0 "" "" "" "" 1290.98044 1.1474492e-03 139.94765 1.3015704e-03 2.4701543e-02 -5.6801781e-02
1955.8036054403183 1.0023909e+00 1.5789614e-03 -1.5739712e-03 524412 1290.98597 139.95180 8.9439795e+03 1.3758795e+01 1.4187268e+03 5.8608756e+00 9.7806367e+03 1.5406413e+01 0 "" "" "" "" 1290.98597 1.1452070e-03 139.95180 1.3009635e-03 3.0905256e-02 -5.0155453e-02
1955.8049943029769 1.0000856e+00 1.5817333e-03 -1.5739969e-03 524413 1290.98177 139.95164 8.9237021e+03 1.3782949e+01 1.4205065e+03 5.8627415e+00 9.7581436e+03 1.5433460e+01 0 "" "" "" "" 1290.98177 1.1476103e-03 139.95164 1.3122107e-03 2.6895724e-02 -5.0779555e-02
1955.806383165519 9.9987018e-01 1.5780652e-03 -1.5740226e-03 524414 1290.98151 139.94261 8.9208047e+03 1.3750987e+01 1.4142458e+03 5.8501568e+00 9.7560420e+03 1.5397670e+01 0 "" "" "" "" 1290.98151 1.1481099e-03 139.94261 1.3058906e-03 2.7961871e-02 -6.3796505e-02
1955.8077720280621 9.9962068e-01 1.5776056e-03 -1.5740483e-03 524415 1290.98373 139.94924 8.9222656e+03 1.3746981e+01 1.4229342e+03 5.8438439e+00 9.7536074e+03 1.5393185e+01 0 "" "" "" "" 1290.98373 1.1482094e-03 139.94924 1.3048446e-03 2.9121686e-02 -5.0874982e-02
1955.8091608906052 1.0004292e+00 1.5782809e-03 -1.5740740e-03 524416 1290.98425 139.94407 8.9256309e+03 1.3752866e+01 1.4215253e+03 5.8494987e+00 9.7614961e+03 1.5399775e+01 0 "" "" "" "" 1290.98425 1.1482198e-03 139.94407 1.3053337e-03 3.0850563e-02 -5.9580754e-02
1955.8105497532647 9.9892461e-01 1.5763447e-03 -1.5740996e-03 524417 1290.98811 139.95947 8.9024619e+03 1.3735994e+01 1.4200750e+03 5.8279386e+00 9.7468154e+03 1.5380882e+01 0 "" "" "" "" 1290.98811 1.1491176e-03 139.95947 1.3090468e-03 3.4094736e-02 -4.2689428e-02
1955.8119386158075 1.0007391e+00 1.5778282e-03 -1.5741254e-03 524418 1290.97759 139.94388 8.9318164e+03 1.3748920e+01 1.4194036e+03 5.8409071e+00 9.7645205e+03 1.5395356e+01 0 "" "" "" "" 1290.97759 1.1462577e-03 139.94388 1.3044816e-03 2.0491807e-02 -6.0551748e-02
1955.8133274783504 9.9948859e-01 1.5806403e-03 -1.5741511e-03 524419 1290.98650 139.95045 8.9155225e+03 1.3773426e+01 1.4263533e+03 5.8441610e+00 9.7523184e+03 1.5422795e+01 0 "" "" "" "" 1290.98650 1.1526116e-03 139.95045 1.3070758e-03 3.2173853e-02 -5.5710223e-02
1955.8147163408935 9.9884599e-01 1.5797224e-03 -1.5741768e-03 524420 1290.98086 139.94543 8.9196260e+03 1.3765427e+01 1.4213231e+03 5.8726320e+00 9.7460488e+03 1.5413839e+01 0 "" "" "" "" 1290.98086 1.1502636e-03 139.94543 1.3049720e-03 2.5549665e-02 -5.7144109e-02
1955.8161052034366 1.0010178e+00 1.5772561e-03 -1.5742026e-03 524421 1290.98556 139.95384 8.9271123e+03 1.3743936e+01 1.4218137e+03 5.8335190e+00 9.7672393e+03 1.5389774e+01 0 "" "" "" "" 1290.98556 1.1474562e-03 139.95384 1.3053726e-03 2.9525720e-02 -5.0439361e-02
1955.81749406598 9.9789423e-01 1.5765658e-03 -1.5742283e-03 524422 1290.98007 139.95017 8.9037842e+03 1.3737921e+01 1.4246337e+03 5.8520055e+00 9.7367617e+03 1.5383039e+01 0 "" "" "" "" 1290.98007 1.1490602e-03 139.95017 1.3057268e-03 2.4985857e-02 -5.2962501e-02
1955.8188829285239 9.9920791e-01 1.5785428e-03 -1.5742540e-03 524423 1290.98394 139.94687 8.9152930e+03 1.3755147e+01 1.4219840e+03 5.8829460e+00 9.7495801e+03 1.5402328e+01 0 "" "" "" "" 1290.98394 1.1481369e-03 139.94687 1.3031963e-03 3.0444387e-02 -5.7439953e-02
1955.8202717910667 9.9932224e-01 1.5823750e-03 -1.5742797e-03 524424 1290.98443 139.95016 8.9169268e+03 1.3788541e+01 1.4215907e+03 5.8485842e+00 9.7506953e+03 1.5439721e+01 0 "" "" "" "" 1290.98443 1.1484312e-03 139.95016 1.3163505e-03 2.8985860e-02 -5.2108135e-02
1955.8216606536098 9.9947017e-01 1.5790379e-03 -1.5743055e-03 524425 1290.98176 139.94467 8.9185371e+03 1.3759461e+01 1.4240800e+03 5.8702064e+00 9.7521387e+03 1.5407160e+01 0 "" "" "" "" 1290.98176 1.1488383e-03 139.94467 1.3049381e-03 2.8628089e-02 -5.7261918e-02
1955.8230495160365 1.0008141e+00 1.5782953e-03 -1.5743313e-03 524426 1290.98283 139.95352 8.9281104e+03 1.3752991e+01 1.4151766e+03 5.8715434e+00 9.7652520e+03 1.5399914e+01 0 "" "" "" "" 1290.98283 1.1462661e-03 139.95352 1.3012451e-03 2.8778924e-02 -4.8633054e-02
1955.8244383785786 9.9907410e-01 1.5759172e-03 -1.5743570e-03 524427 1290.98169 139.95096 8.9074912e+03 1.3732269e+01 1.4204503e+03 5.8264441e+00 9.7482744e+03 1.5376711e+01 0 "" "" "" "" 1290.98169 1.1507813e-03 139.95096 1.3073152e-03 2.7734553e-02 -5.0601646e-02
1955.8258272411208 1.0000452e+00 1.5767416e-03 -1.5743828e-03 524428 1290.98486 139.95101 8.9178867e+03 1.3739451e+01 1.4164855e+03 5.8424611e+00 9.7577490e+03 1.5384754e+01 0 "" "" "" "" 1290.98486 1.1472636e-03 139.95101 1.3045127e-03 2.9625906e-02 -5.0644953e-02
1955.827216103664 1.0021660e+00 1.5806647e-03 -1.5744085e-03 524429 1290.98198 139.94554 8.9440488e+03 1.3773638e+01 1.4254290e+03 5.8619885e+00 9.7784434e+03 1.5423033e+01 0 "" "" "" "" 1290.98198 1.1498041e-03 139.94554 1.3031858e-03 2.3770988e-02 -5.7295453e-02
